6929, 319698, 37, 55629903, 56, 150, 0.0808066, 0.0880303, 0.0820599, 0.336737, -4.67046e-06, -9.21412e-05, -0.00295222, 4.75688e-05
6931, 319756, 1351, 2165442873, 56, 130, 0.0677107, 0.0723917, 0.0646626, 1.19237, 8.83528e-05, 0.000149542, -0.0147968, 0.870129
6931, 319756, 1443, 2306406556, 45, 130, 0.0906356, 0.0957226, 0.053143, 0.139906, 4.43858e-05, 3.82779e-05, -0.0585212, 0.994328
6953, 319993, 884, 1377622691, 45, 130, 0.0667461, 0.0693726, 0.0378608, 0.0427334, -3.12624e-05, -2.61326e-07, -0.00707364, 0.990961
6960, 320040, 426, 656568982, 45, 135, 0.0513404, 0.052924, 0.0299224, 0.592461, 3.49127e-05, 0.000116212, -0.0151702, 0.992771
7045, 321149, 1428, 2136876005, 56, 130, 0.0673448, 0.077079, 0.126288, 0.381085, 1.03372e-05, 9.72518e-05, -0.0218942, 0.996485
7080, 321732, 1347, 2412458366, 56, 130, 0.0689871, 0.0707661, 0.025139, 0.379616, -4.04921e-05, 8.88769e-05, -0.0196074, 0.990634
7083, 321760, 243, 399067746, 45, 132, 0.0383041, 0.0422742, 0.0939135, 0.0319176, -9.20417e-07, 2.74193e-05, 0.00204996, 0.944353
7080, 321732, 1347, 2412458366, 56, 130, 0.0689871, 0.0707661, 0.025139, 0.379616, -4.04921e-05, 8.88769e-05, -0.0196074, 0.990634
7083, 321760, 243, 399067746, 45, 132, 0.0383041, 0.0422742, 0.0939135, 0.0319176, -9.20417e-07, 2.74193e-05, 0.00204996, 0.944353
7024, 320856, 147, 224334378, 56, 130, 0.0640383, 0.0694716, 0.0782089, 0.547491, 0.000113778, 2.83779e-05, -0.00774813, 0.997152
7091, 321831, 553, 974527916, 45, 146, 0.0496172, 0.0512302, 0.0314856, 0.291468, 7.32031e-05, 4.29576e-05, -0.0042794, 0.994125
7024, 320855, 243, 386405323, 45, 139, 0.0754148, 0.0798265, 0.0552655, 0.0788779, -3.4263e-05, 2.65912e-05, -0.0269911, 0.993473
7080, 321732, 717, 1287213868, 45, 138, 0.0552057, 0.0563003, 0.0194425, 0.0145863, -9.18958e-06, -1.44877e-05, -0.00482081, 0.991388
7065, 321457, 311, 470680970, 56, 152, 0.0672414, 0.0682001, 0.014057, 0.0435853, 2.45775e-05, 1.98463e-05, -0.0249501, 0.996307
7061, 321415, 402, 618356022, 56, 130, 0.0547128, 0.0535652, -0.0214239, 0.146975, 4.37699e-05, 4.11743e-05, -0.0229606, 0.99445
7047, 321167, 129, 192889374, 45, 150, 0.0459491, 0.0478129, 0.03898, 0.336857, 8.01668e-05, 4.34044e-05, -0.0166804, 0.991101
7080, 321732, 696, 1248832801, 45, 139, 0.038117, 0.0417002, 0.0859267, 0.196041, 5.07962e-05, 4.70329e-05, -0.00478554, 0.973084
7033, 320936, 93, 137786968, 45, 132, 0.105252, 0.112325, 0.0629637, 0.0902024, -4.44977e-05, -1.08743e-05, 0.00380054, 0.994862
7037, 321004, 166, 227028958, 45, 148, 0.081459, 0.0885042, 0.0796021, 0.135114, -3.99091e-05, 4.15439e-05, -0.00959232, 0.994006
7058, 321393, 49, 82752081, 56, 155, 0.0629013, 0.0636109, 0.0111557, 0.467124, 0.000102852, 3.35976e-05, -0.0171392, 0.996076
7063, 321434, 327, 544905641, 45, 142, 0.0705581, 0.0709673, 0.00576657, 0.29432, 1.32332e-05, 8.48623e-05, 0.00860162, 0.990614
7105, 321975, 42, 65316018, 56, 133, 0.103104, 0.0945359, -0.0906329, 0.566552, 1.63214e-05, 0.000120054, 0.000277228, 0.99339
7024, 320856, 121, 183957117, 56, 130, 0.0530564, 0.048111, -0.102793, 0.557685, -3.00402e-05, 0.000113907, -0.0123934, 0.98741
7024, 320858, 133, 208232923, 45, 130, 0.0606849, 0.0601322, -0.00919163, 0.366815, 8.53533e-05, 4.32783e-05, -0.016358, 0.994086
7045, 321149, 517, 768392623, 56, 143, 0.048983, 0.0498519, 0.0174287, 0.167289, 4.78233e-05, 4.26862e-05, -0.0216619, 0.992365
7236, 323727, 533, 958577118, 56, 137, 0.0510991, 0.0428949, -0.191262, 4.021, 0.000137041, -0.000285455, 0.067756, 0.995525
7135, 322407, 300, 492842375, 45, 151, 0.0475731, 0.0486962, 0.0230637, 0.00937876, -8.15853e-06, 1.07039e-05, -0.00975458, 0.987607
7135, 322407, 300, 492842375, 45, 151, 0.0475731, 0.0486962, 0.0230637, 0.00937876, -8.15853e-06, 1.07039e-05, -0.00975458, 0.987607
7321, 324980, 1841, 3361284119, 56, 130, 0.0735527, 0.0743035, 0.0101036, 0.0141087, -1.49904e-05, -2.11239e-06, -0.0201448, 0.995628
7108, 321990, 367, 646229234, 45, 130, 0.0679219, 0.0733844, 0.0744362, 0.221219, 6.73107e-05, 3.12649e-05, -0.025066, 0.99312
7324, 325000, 330, 611008075, 45, 135, 0.0989394, 0.100279, 0.0133549, 0.041698, 1.61841e-05, 2.41328e-05, -0.00340055, 0.991681
7252, 323940, 535, 951766952, 56, 148, 0.0524841, 0.0495015, -0.0602528, 0.150573, 5.96365e-05, 1.19108e-05, -0.0144476, 0.991971
7131, 322348, 435, 779856469, 56, 149, 0.079393, 0.0802047, 0.0101203, 0.159408, 4.01473e-05, 4.82979e-05, -0.0211659, 0.990707
7264, 324201, 546, 1065392296, 45, 142, 0.046787, 0.0493804, 0.05252, 0.210406, 2.86755e-05, 6.59793e-05, -0.0146504, 0.983934
7321, 324980, 2283, 3996083488, 45, 130, 0.0440989, 0.0456445, 0.033862, 0.161955, -5.44057e-06, -6.27478e-05, 0.000103737, 0.978416
7123, 322179, 555, 958277573, 56, 147, 0.057602, 0.0617627, 0.0673662, 0.0440133, -1.12885e-05, 3.00071e-05, -0.0130065, 0.990889
7236, 323727, 533, 958577118, 56, 137, 0.0510991, 0.0428949, -0.191262, 4.021, 0.000137041, -0.000285455, 0.067756, 0.995525
7253, 323997, 141, 269372807, 45, 142, 0.0747605, 0.0784521, 0.047056, 0.100701, -4.76874e-05, -1.29076e-05, 0.00616807, 0.989756
7127, 322324, 113, 201771741, 56, 130, 0.0641771, 0.0704965, 0.0896413, 0.0938183, 2.81081e-05, 3.85411e-05, -0.0166409, 0.996102
5950, 299062, 286, 469959325, 45, 140, 0.0536517, 0.0546109, 0.0175635, 0.309993, 8.75041e-05, 5.52014e-06, -0.0148329, 0.525374
5842, 297100, 354, 621064224, 45, 150, 0.040782, 0.0400979, -0.0170602, 0.235789, -6.35236e-05, -4.17844e-05, 0.000446151, 0.436782
5849, 297219, 1628, 2531474338, 45, 120, 0.0663309, 0.0678293, 0.0220903, 0.0461388, 2.60841e-05, -1.96026e-05, -0.00159032, 0.525901
6053, 300576, 331, 506844112, 56, 140, 0.108526, 0.110151, 0.0147529, 0.231635, -6.89655e-05, 3.29561e-05, 0.0023355, 0.605839
5979, 299593, 692, 894806529, 45, 130, 0.0573134, 0.0560753, -0.0220786, 0.0943776, 4.7436e-05, 6.54242e-06, -0.00371028, 0.617389
6035, 300284, 718, 931790698, 56, 120, 0.114364, 0.107218, -0.0666484, 0.0753115, 2.94911e-05, 2.82101e-05, 0.0152486, 0.61702
6046, 300466, 576, 720691584, 56, 120, 0.0604014, 0.0622367, 0.0294891, 0.0543947, -7.63483e-06, -3.50148e-05, 0.0169656, 0.593605
5976, 299481, 440, 514514836, 45, 120, 0.0950025, 0.0972932, 0.0235437, 0.145644, 1.69577e-05, -5.73803e-05, 0.00588758, 0.629717
6158, 302225, 775, 672782547, 45, 130, 0.111883, 0.11983, 0.0663161, 0.379617, -5.08785e-05, -8.48509e-05, 0.0181911, 0.618419
6160, 302240, 523, 524845353, 56, 140, 0.0615136, 0.0724746, 0.151239, 0.350724, 9.35815e-05, -2.68533e-07, 0.0203351, 0.563541
6171, 302392, 225, 271375315, 56, 150, 0.0758882, 0.0792941, 0.0429526, 0.0381938, 2.23216e-05, -1.84293e-05, 0.0197184, 0.564126
6174, 302448, 1432, 1452467634, 45, 120, 0.0478741, 0.0484371, 0.0116224, 0.064939, 3.81537e-05, 1.03075e-05, -0.007681, 0.613532
6241, 303838, 261, 380144909, 56, 150, 0.0681866, 0.0675946, -0.00875783, 1.84797, 7.98447e-05, -0.000201158, 0.0326073, 0.454418
6275, 304508, 80, 128678573, 56, 130, 0.0449845, 0.0484286, 0.0711164, 0.0323445, 1.31768e-05, 2.41228e-05, 0.0100656, 0.296961
6287, 304738, 559, 951827479, 45, 130, 0.053052, 0.0543696, 0.0242338, 0.0548467, -5.94909e-06, -3.5642e-05, -0.00398417, 0.0715247
6356, 306051, 240, 335743134, 56, 120, 0.0421158, 0.0463183, 0.0907316, 0.0539505, 3.47127e-05, -9.39108e-06, 0.00485294, 0.0553001
6362, 306139, 655, 563289668, 45, 120, 0.058907, 0.0617622, 0.0462283, 0.023022, -3.97064e-06, 2.19482e-05, -0.00571659, 0.425868
6305, 305204, 1018, 1470862057, 45, 120, 0.0533378, 0.0531456, -0.003618, 0.215217, 1.14664e-05, -7.20041e-05, -0.000326687, 0.45144
6308, 305252, 122, 152466784, 45, 120, 0.0701912, 0.0727758, 0.0355152, 0.087681, -3.32676e-05, -3.17332e-05, -0.00436609, 0.451801
6314, 305366, 184, 323459188, 45, 130, 0.118156, 0.122669, 0.0367863, 0.265173, 5.17583e-05, 6.37644e-05, -0.00525601, 0.398428
